CustomerID,Title,CreditCardType,Occupation,Gender,Age,Location,MotorInsurance,MotorValue,MotorType,HealthInsurance,HealthType,HealthDependentsAdults,HealthDependentsKids,TravelInsurance,TravelType,CardHolder,Married,AgeBuckets,MotorValueBuckets,MotorFlag,MotorLevel,HealthFlag,HealthLevel,TravelFlag,TravelLevel,Instances,customerValue,SalaryIndicator,FamilyIndicator,cluster,PrefChannel,Group
321,Mrs.,AMEX,Legal investigator,female,51,Rural,No,NA,No MotorInsurance,Yes,Level2,0,2,Yes,Standard,Yes,Yes,>50,0,0,0,1,2,1,2,2,4,med,nuclear family,Ready Rurals,Phone,test
332,Ms.,Visa,NA,female,20,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,0,0,0,0,0,1,1,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
333,Mr.,Visa,NA,male,70,Rural,No,NA,No MotorInsurance,Yes,Level3,1,0,No,0,Yes,No,>50,0,0,0,1,3,0,0,1,3,low,nuclear family,Ready Rurals,Phone,test
336,Ms.,Visa,Executive chef,female,19,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
342,Mrs.,Visa,NA,female,22,Urban,Yes,5152,Bundle,Yes,Level1,0,0,No,0,Yes,Yes,<=35,low,1,1,1,1,0,0,2,2,low,single,Millineum Potentials,SMS,test
366,Mr.,Visa,NA,male,47,Urban,No,NA,No MotorInsurance,Yes,Level1,2,3,No,0,Yes,Yes,36-50,0,0,0,1,1,0,0,1,1,low,Big family,Ready Rurals,Phone,test
371,Mrs.,Visa,Sales worker supervisor,female,47,Rural,Yes,36605,Single,Yes,Level3,1,3,No,0,Yes,Yes,36-50,high,1,3,1,3,0,0,2,6,med,Big family,Titan Customers,Email,test
376,Ms.,Visa,Gerontologist,female,19,Urban,Yes,25759,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
378,Mr.,No Card,Laboratory animal technologist,male,50,Urban,Yes,34722,Single,Yes,Level3,1,2,Yes,Standard,No,Yes,36-50,high,1,3,1,3,1,2,3,8,high,Big family,Titan Customers,Email,test
379,Mr.,Visa,Aircraft cargo handling supervisor,male,48,Urban,Yes,17200,Single,Yes,Level3,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,3,0,0,2,5,med,Big family,Titan Customers,Email,test
381,Mrs.,No Card,NA,female,48,Urban,Yes,33654,Single,Yes,Level2,1,2,Yes,Business,No,Yes,36-50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
383,Ms.,Visa,NA,female,18,Urban,Yes,21441,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Millineum Potentials,Email,test
385,Mr.,AMEX,Surveying technician,male,53,Rural,Yes,12904,Single,Yes,Level2,0,2,No,0,Yes,Yes,>50,low,1,1,1,2,0,0,2,3,low,nuclear family,Ready Rurals,Phone,test
386,Mr.,AMEX,Human resources assistant,male,48,Urban,Yes,28138,Single,No,0,No HI,No HI,Yes,Business,Yes,No,36-50,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Titan Customers,Email,test
388,Ms.,AMEX,Administrative clerk,female,42,Urban,Yes,34297,Single,Yes,Level2,1,2,Yes,Business,Yes,No,36-50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
390,Ms.,No Card,Press agent,female,18,Urban,Yes,5195,Single,No,0,No HI,No HI,No,0,No,No,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
391,Mrs.,AMEX,NA,female,50,Rural,Yes,18001,Single,Yes,Level2,0,2,Yes,Standard,Yes,Yes,36-50,medium,1,2,1,2,1,2,3,6,med,nuclear family,Ready Rurals,Phone,test
395,Mr.,No Card,NA,male,45,Urban,Yes,30497,Single,No,0,No HI,No HI,No,0,No,No,36-50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Titan Customers,Email,test
397,Mr.,AMEX,Rotary drill operator,male,50,Rural,Yes,16695,Single,Yes,Level2,0,3,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
410,Mrs.,AMEX,NA,female,51,Rural,Yes,15121,Single,No,0,No HI,No HI,No,0,Yes,Yes,>50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
413,Ms.,AMEX,NA,female,48,Urban,Yes,8343,Single,Yes,Level2,2,2,No,0,Yes,No,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
422,Mrs.,AMEX,Electronics engineer,female,23,Urban,Yes,23661,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,Yes,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
423,Dr.,AMEX,NA,male,44,Urban,Yes,38180.4,Single,Yes,Level2,0,3,Yes,Business,Yes,Yes,36-50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
428,Mrs.,Visa,Animal control worker,female,18,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Premium,Yes,Yes,<=35,0,0,0,0,0,1,3,1,3,low,No Health Insurance,Millineum Potentials,SMS,test
429,Mr.,Visa,Landlord,male,66,Rural,Yes,35394,Bundle,Yes,Level3,0,0,Yes,Senior,Yes,No,>50,high,1,3,1,3,1,2,3,8,high,single,Titan Customers,Phone,test
434,Mrs.,AMEX,Nursing assistant,female,72,Rural,No,NA,No MotorInsurance,Yes,Level3,0,0,Yes,Senior,Yes,Yes,>50,0,0,0,1,3,1,2,2,5,med,single,Ready Rurals,Phone,test
444,Mrs.,AMEX,Landscape contractor,female,49,Rural,Yes,16202,Single,Yes,Level2,2,3,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
449,Mr.,No Card,NA,male,19,Urban,Yes,22048,Bundle,No,0,No HI,No HI,Yes,Business,No,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
450,Mr.,No Card,Risk manager,male,49,Urban,Yes,36931,Single,No,0,No HI,No HI,No,0,No,No,36-50,high,1,3,0,0,0,0,1,3,low,No Health Insurance,Titan Customers,Email,test
454,Ms.,AMEX,Loading machine operator,female,49,Rural,Yes,19949,Single,Yes,Level3,1,2,No,0,Yes,No,36-50,medium,1,2,1,3,0,0,2,5,med,Big family,Ready Rurals,Phone,test
460,Mr.,Visa,Process technician,male,19,Urban,Yes,5187,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
463,Mr.,AMEX,Botanist,male,48,Rural,Yes,10215,Single,Yes,Level1,1,3,No,0,Yes,Yes,36-50,low,1,1,1,1,0,0,2,2,low,Big family,Ready Rurals,Phone,test
464,Mrs.,Visa,NA,female,20,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,Yes,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
465,Mr.,Visa,NA,male,18,Urban,Yes,22488,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,medium,1,2,0,0,1,1,2,3,low,No Health Insurance,Millineum Potentials,Email,test
467,Mrs.,No Card,NA,female,45,Urban,Yes,37734,Bundle,Yes,Level2,1,2,No,0,No,Yes,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
468,Dr.,No Card,Labor economist,female,45,Rural,Yes,17282,Single,Yes,Level2,0,2,Yes,Business,No,Yes,36-50,medium,1,2,1,2,1,3,3,7,high,nuclear family,Titan Customers,Email,test
470,Mrs.,AMEX,NA,female,63,Rural,Yes,28781,Single,Yes,Level3,0,0,Yes,Senior,Yes,Yes,>50,medium,1,2,1,3,1,2,3,7,high,single,Titan Customers,Phone,test
471,Mr.,Visa,Licensed clinical social worker,male,52,Urban,Yes,15969,Single,Yes,Level2,0,3,No,0,Yes,Yes,>50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
472,Ms.,No Card,Airbrush artist,female,49,Rural,Yes,35473,Bundle,Yes,Level2,0,3,No,0,No,No,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
481,Mr.,AMEX,Machine offbearer,male,74,Rural,Yes,30142,Single,Yes,Level2,1,0,Yes,Senior,Yes,No,>50,medium,1,2,1,2,1,2,3,6,med,nuclear family,Titan Customers,Phone,test
483,Ms.,AMEX,NA,female,62,Urban,No,NA,No MotorInsurance,Yes,Level3,1,0,Yes,Backpacker,Yes,No,>50,0,0,0,1,3,1,1,2,4,med,nuclear family,Ready Rurals,Phone,test
486,Mr.,No Card,Plating and coating machine operator,male,23,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,Yes,Premium,No,No,<=35,low,1,1,0,0,1,3,2,4,med,No Health Insurance,Millineum Potentials,SMS,test
488,Mr.,AMEX,NA,male,68,Urban,Yes,24402,Single,Yes,Level3,1,0,No,0,Yes,No,>50,medium,1,2,1,3,0,0,2,5,med,nuclear family,Titan Customers,Phone,test
493,Mr.,No Card,Technical education teacher,male,24,Rural,Yes,28318,Bundle,No,0,No HI,No HI,Yes,Business,No,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
499,Mrs.,AMEX,NA,female,55,Urban,Yes,13741,Single,No,0,No HI,No HI,No,0,Yes,Yes,>50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
502,Mrs.,No Card,Recreation supervisor,female,41,Urban,Yes,29717,Single,Yes,Level2,0,2,No,0,No,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,nuclear family,Titan Customers,Email,test
505,Mr.,Visa,Magnetic resonance (MR) technologist,male,48,Rural,Yes,37717,Single,No,0,No HI,No HI,Yes,Premium,Yes,No,36-50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
507,Ms.,AMEX,Construction cost estimator,female,50,Urban,Yes,33542,Single,Yes,Level2,1,2,Yes,Standard,Yes,No,36-50,high,1,3,1,2,1,2,3,7,high,Big family,Titan Customers,Email,test
528,Mr.,Visa,Geropsychologist,male,37,Rural,Yes,34062,Single,No,0,No HI,No HI,Yes,Backpacker,Yes,No,36-50,high,1,3,0,0,1,1,2,4,med,No Health Insurance,Titan Customers,Email,test
540,Mr.,No Card,File clerk,male,47,Urban,Yes,31429,Single,Yes,Level3,1,3,No,0,No,Yes,36-50,medium,1,2,1,3,0,0,2,5,med,Big family,Titan Customers,Email,test
551,Mrs.,Visa,NA,female,47,Urban,Yes,18941,Single,Yes,Level2,1,2,Yes,Standard,Yes,Yes,36-50,medium,1,2,1,2,1,2,3,6,med,Big family,Titan Customers,Email,test
555,Mr.,AMEX,NA,male,66,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Business,Yes,No,>50,0,0,0,0,0,1,3,1,3,low,No Health Insurance,Ready Rurals,Phone,test
556,Mr.,Visa,NA,male,47,Urban,Yes,38180.4,Single,Yes,Level1,1,2,No,0,Yes,Yes,36-50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
567,Mrs.,AMEX,Construction manager,female,48,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,Yes,36-50,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Ready Rurals,Phone,test
572,Mrs.,Visa,NA,female,48,Urban,Yes,29721,Single,Yes,Level3,1,3,No,0,Yes,Yes,36-50,medium,1,2,1,3,0,0,2,5,med,Big family,Titan Customers,Email,test
578,Mrs.,Visa,NA,female,19,Urban,Yes,22805,Bundle,No,0,No HI,No HI,Yes,Business,Yes,Yes,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
591,Ms.,Visa,Molding coremaking and casting machine operator,female,47,Urban,Yes,34234,Single,Yes,Level3,1,2,No,0,Yes,No,36-50,high,1,3,1,3,0,0,2,6,med,Big family,Titan Customers,Email,test
593,Mr.,Visa,Funeral manager,male,43,Urban,Yes,29894,Single,Yes,Level3,0,3,No,0,Yes,Yes,36-50,medium,1,2,1,3,0,0,2,5,med,Big family,Titan Customers,Email,test
601,Mr.,AMEX,Respiratory therapist,male,20,Rural,Yes,22489,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
607,Mr.,AMEX,Horse trainer,male,23,Rural,Yes,23054,Bundle,Yes,Level2,1,0,Yes,Business,Yes,No,<=35,medium,1,2,1,2,1,3,3,7,high,nuclear family,Millineum Potentials,Email,test
616,Mr.,AMEX,Religious activities and education director,male,50,Rural,No,NA,No MotorInsurance,Yes,Level2,1,2,Yes,Backpacker,Yes,Yes,36-50,0,0,0,1,2,1,1,2,3,low,Big family,Ready Rurals,Phone,test
619,Mr.,AMEX,Clinical laboratory scientist,male,22,Urban,Yes,5005.8,Single,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,low,1,1,0,0,1,3,2,4,med,No Health Insurance,Millineum Potentials,SMS,test
621,Mr.,AMEX,Foot doctor,male,47,Urban,No,NA,No MotorInsurance,Yes,Level2,2,3,Yes,Business,Yes,Yes,36-50,0,0,0,1,2,1,3,2,5,med,Big family,Ready Rurals,Phone,test
625,Ms.,No Card,NA,female,50,Urban,Yes,12822,Single,Yes,Level1,1,2,No,0,No,No,36-50,low,1,1,1,1,0,0,2,2,low,Big family,Ready Rurals,Phone,test
637,Mr.,AMEX,Trapper,male,51,Rural,Yes,17495,Single,Yes,Level3,1,3,Yes,Standard,Yes,Yes,>50,medium,1,2,1,3,1,2,3,7,high,Big family,Ready Rurals,Phone,test
639,Mrs.,AMEX,NA,female,23,Urban,Yes,5086,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,Yes,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
642,Mr.,Visa,Shipping-and-receiving supervisor,male,46,Rural,Yes,16825,Single,Yes,Level2,1,3,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
644,Mrs.,AMEX,NA,female,48,Urban,Yes,33573,Single,Yes,Level2,1,2,Yes,Business,Yes,Yes,36-50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
646,Ms.,AMEX,Medical record coder,female,50,Urban,No,NA,No MotorInsurance,Yes,Level2,2,2,Yes,Business,Yes,No,36-50,0,0,0,1,2,1,3,2,5,med,Big family,Ready Rurals,Phone,test
648,Mr.,No Card,Sociocultural anthropologist,male,19,Urban,Yes,5005.8,Single,Yes,Level2,0,0,No,0,No,No,<=35,low,1,1,1,2,0,0,2,3,low,single,Millineum Potentials,SMS,test
652,Mrs.,AMEX,NA,female,22,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,Yes,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
653,Mr.,AMEX,Product development manager,male,18,Urban,No,NA,No MotorInsurance,Yes,Level2,0,0,No,0,Yes,No,<=35,0,0,0,1,2,0,0,1,2,low,single,Millineum Potentials,SMS,test
660,Mr.,AMEX,Costume designer,male,43,Urban,Yes,33648,Single,No,0,No HI,No HI,Yes,Business,Yes,No,36-50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
663,Mr.,Visa,Golf course architect,male,21,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
666,Ms.,AMEX,CPA,female,49,Urban,Yes,36405,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,high,1,3,0,0,0,0,1,3,low,No Health Insurance,Titan Customers,Email,test
670,Mr.,AMEX,Convention services manager,male,48,Urban,Yes,38180.4,Single,Yes,Level3,1,3,No,0,Yes,Yes,36-50,high,1,3,1,3,0,0,2,6,med,Big family,Titan Customers,Email,test
671,Mrs.,AMEX,NA,female,47,Urban,Yes,18613,Single,Yes,Level2,2,3,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
676,Mrs.,AMEX,Closed captioner,female,51,Rural,Yes,12320,Single,No,0,No HI,No HI,No,0,Yes,Yes,>50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
681,Mrs.,AMEX,NA,female,21,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,No,0,Yes,Yes,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
683,Mrs.,AMEX,Loan underwriter,female,51,Rural,Yes,17953,Bundle,Yes,Level2,2,2,No,0,Yes,Yes,>50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
688,Ms.,No Card,NA,female,49,Rural,Yes,20485,Single,Yes,Level3,1,3,No,0,No,No,36-50,medium,1,2,1,3,0,0,2,5,med,Big family,Ready Rurals,Phone,test
689,Mr.,AMEX,NA,male,45,Rural,Yes,10654,Single,Yes,Level3,1,3,No,0,Yes,Yes,36-50,low,1,1,1,3,0,0,2,4,med,Big family,Ready Rurals,Phone,test
695,Mr.,Visa,Software engineer,male,77,Rural,Yes,28979,Single,Yes,Level3,0,0,Yes,Senior,Yes,No,>50,medium,1,2,1,3,1,2,3,7,high,single,Titan Customers,Phone,test
705,Mrs.,AMEX,Holistic nurse,female,46,Rural,Yes,19207,Single,Yes,Level2,1,2,Yes,Standard,Yes,Yes,36-50,medium,1,2,1,2,1,2,3,6,med,Big family,Ready Rurals,Phone,test
709,Ms.,Visa,Computer operator,female,22,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
716,Mr.,AMEX,NA,male,18,Rural,Yes,5188,Bundle,Yes,Level1,0,0,Yes,Backpacker,Yes,No,<=35,low,1,1,1,1,1,1,3,3,low,single,Millineum Potentials,Email,test
718,Mr.,Visa,Purchasing technician,male,50,Rural,Yes,34756,Single,Yes,Level3,1,3,No,0,Yes,Yes,36-50,high,1,3,1,3,0,0,2,6,med,Big family,Titan Customers,Email,test
721,Mr.,Visa,Information security specialist,male,18,Rural,Yes,5005.8,Single,Yes,Level2,0,0,Yes,Backpacker,Yes,No,<=35,low,1,1,1,2,1,1,3,4,med,single,Millineum Potentials,Email,test
734,Mrs.,No Card,NA,female,46,Urban,Yes,35955,Single,Yes,Level1,0,2,No,0,No,Yes,36-50,high,1,3,1,1,0,0,2,4,med,nuclear family,Titan Customers,Email,test
737,Mr.,Visa,Automotive service technician,male,52,Urban,Yes,13093,Single,Yes,Level2,2,2,No,0,Yes,Yes,>50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
738,Ms.,AMEX,Conference planner,female,18,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,0,0,0,0,0,1,3,1,3,low,No Health Insurance,Millineum Potentials,SMS,test
739,Ms.,AMEX,Machinery maintenance mechanic,female,68,Rural,Yes,23580,Bundle,Yes,Level2,1,0,Yes,Senior,Yes,No,>50,medium,1,2,1,2,1,2,3,6,med,nuclear family,Titan Customers,Phone,test
740,Ms.,No Card,Groundskeeper,female,22,Urban,Yes,28256,Bundle,No,0,No HI,No HI,Yes,Business,No,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
744,Mrs.,Visa,NA,female,51,Rural,Yes,14733,Single,No,0,No HI,No HI,No,0,Yes,Yes,>50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
751,Mr.,Visa,NA,male,51,Rural,Yes,34607,Single,Yes,Level1,1,2,No,0,Yes,Yes,>50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
752,Mr.,Visa,Soil conservationist,male,21,Urban,Yes,28341,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
758,Mr.,AMEX,NA,male,50,Urban,No,NA,No MotorInsurance,Yes,Level2,1,3,No,0,Yes,Yes,36-50,0,0,0,1,2,0,0,1,2,low,Big family,Ready Rurals,Phone,test
759,Ms.,Visa,Historian,female,20,Rural,Yes,25741,Bundle,Yes,Level2,2,0,Yes,Business,Yes,No,<=35,medium,1,2,1,2,1,3,3,7,high,nuclear family,Millineum Potentials,Email,test
764,Mr.,Visa,Office administrative assistant,male,22,Urban,Yes,21876,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
765,Mr.,Visa,Vending machine servicer,male,45,Urban,Yes,19852,Bundle,No,0,No HI,No HI,Yes,Standard,Yes,No,36-50,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Titan Customers,Email,test
774,Ms.,AMEX,Pile driver operator,female,45,Rural,No,NA,No MotorInsurance,Yes,Level2,2,2,No,0,Yes,No,36-50,0,0,0,1,2,0,0,1,2,low,Big family,Ready Rurals,Phone,test
776,Mr.,No Card,Chairperson of the board,male,49,Rural,Yes,16535,Single,Yes,Level2,1,1,No,0,No,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,nuclear family,Titan Customers,Phone,test
782,Mr.,No Card,Hand packer,male,20,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,No,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
783,Mrs.,Visa,Video camera operator,female,50,Rural,Yes,13951,Single,Yes,Level2,1,3,No,0,Yes,Yes,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
785,Mr.,Visa,NA,male,53,Urban,Yes,38180.4,Single,Yes,Level3,1,2,Yes,Standard,Yes,Yes,>50,high,1,3,1,3,1,2,3,8,high,Big family,Titan Customers,Email,test
786,Ms.,Visa,Custodial worker,female,46,Urban,Yes,37077,Single,Yes,Level2,0,2,Yes,Premium,Yes,No,36-50,high,1,3,1,2,1,3,3,8,high,nuclear family,Titan Customers,Email,test
792,Mr.,AMEX,NA,male,22,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
800,Mr.,AMEX,Typist,male,43,Urban,Yes,38180.4,Single,Yes,Level2,0,2,Yes,Business,Yes,Yes,36-50,high,1,3,1,2,1,3,3,8,high,nuclear family,Titan Customers,Email,test
804,Ms.,No Card,NA,female,66,Rural,Yes,30537,Single,Yes,Level2,1,0,Yes,Business,No,No,>50,medium,1,2,1,2,1,3,3,7,high,nuclear family,Titan Customers,Phone,test
805,Mr.,AMEX,NA,male,52,Rural,Yes,20408,Single,Yes,Level2,1,2,Yes,Business,Yes,Yes,>50,medium,1,2,1,2,1,3,3,7,high,Big family,Titan Customers,Phone,test
806,Mr.,AMEX,Aircraft surfaces assembler,male,50,Rural,Yes,17779,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Ready Rurals,Phone,test
814,Mr.,AMEX,NA,male,54,Rural,Yes,16290,Single,No,0,No HI,No HI,No,0,Yes,No,>50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Ready Rurals,Phone,test
818,Ms.,Visa,Pedicurist,female,65,Rural,Yes,28232,Single,No,0,No HI,No HI,Yes,Standard,Yes,No,>50,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Ready Rurals,Phone,test
821,Mrs.,Visa,Camp director,female,53,Rural,Yes,12785,Single,Yes,Level2,1,1,No,0,Yes,Yes,>50,low,1,1,1,2,0,0,2,3,low,nuclear family,Ready Rurals,Phone,test
839,Ms.,No Card,NA,female,47,Urban,Yes,38180.4,Single,No,0,No HI,No HI,Yes,Business,No,No,36-50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
845,Mr.,Visa,Private household cook,male,55,Urban,Yes,33553,Single,No,0,No HI,No HI,No,0,Yes,No,>50,high,1,3,0,0,0,0,1,3,low,No Health Insurance,Titan Customers,Email,test
847,Mr.,Visa,Ironworker,male,51,Rural,Yes,17664,Single,Yes,Level2,1,3,Yes,Standard,Yes,Yes,>50,medium,1,2,1,2,1,2,3,6,med,Big family,Ready Rurals,Phone,test
857,Mr.,Visa,General manager,male,23,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,0,0,0,0,0,1,3,1,3,low,No Health Insurance,Millineum Potentials,SMS,test
874,Mr.,Visa,Education administrator,male,45,Urban,Yes,33151,Single,Yes,Level2,0,2,Yes,Business,Yes,Yes,36-50,high,1,3,1,2,1,3,3,8,high,nuclear family,Titan Customers,Email,test
878,Mr.,AMEX,Structural engineer,male,21,Urban,Yes,21864,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
891,Mr.,Visa,EEO officer,male,49,Rural,No,NA,No MotorInsurance,Yes,Level2,1,3,No,0,Yes,Yes,36-50,0,0,0,1,2,0,0,1,2,low,Big family,Ready Rurals,Phone,test
895,Mrs.,Visa,NA,female,51,Rural,Yes,29300,Single,Yes,Level1,2,2,No,0,Yes,Yes,>50,medium,1,2,1,1,0,0,2,3,low,Big family,Ready Rurals,Phone,test
896,Mr.,Visa,Ski patrol,male,57,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,>50,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Ready Rurals,Phone,test
900,Ms.,AMEX,NA,female,49,Rural,Yes,14601,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
911,Mr.,Visa,Health care interpreter,male,22,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
914,Ms.,Visa,Livestock farmer,female,53,Urban,Yes,13273,Single,Yes,Level3,1,3,No,0,Yes,No,>50,low,1,1,1,3,0,0,2,4,med,Big family,Ready Rurals,Phone,test
918,Ms.,Visa,Personnel consultant,female,19,Urban,Yes,21688,Bundle,Yes,Level1,0,0,Yes,Premium,Yes,No,<=35,medium,1,2,1,1,1,3,3,6,med,single,Millineum Potentials,Email,test
920,Mr.,Visa,Job service specialist,male,61,Urban,Yes,28655,Single,No,0,No HI,No HI,Yes,Premium,Yes,No,>50,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Titan Customers,Phone,test
925,Mrs.,AMEX,NA,female,46,Urban,No,NA,No MotorInsurance,Yes,Level2,1,2,No,0,Yes,Yes,36-50,0,0,0,1,2,0,0,1,2,low,Big family,Ready Rurals,Phone,test
949,Mr.,No Card,Technical education teacher,male,58,Urban,Yes,21132,Single,Yes,Level2,0,0,Yes,Business,No,No,>50,medium,1,2,1,2,1,3,3,7,high,single,Titan Customers,Phone,test
975,Mrs.,AMEX,NA,female,21,Rural,Yes,22644,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,Yes,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
